living_area,year_built,beds,full_bath,half_bath,property_type,list_price,list_price_per_sq_ft,sold_price,sold_price_per_sq_ft,living_area_above_ground,price_per_sq_ft,list_date,closing_date
"1,546",2008,2,2,1,Attached,"$163,500.00",$105.76,"$162,000.00",$104.79,"1,546",$104.79,8/29/2013,10/11/2013
"1,789",2007,3,3,1,Attached,"$163,400.00",$91.34,"$162,000.00",$90.55,"1,789",$90.55,8/31/2009,11/20/2009
"1,774",2006,2,2,1,Attached,"$169,900.00",$95.77,"$162,000.00",$91.32,"1,774",$91.32,1/25/2012,4/12/2012
"1,484",2010,2,2,1,Attached,"$162,000.00",$109.16,"$162,000.00",$109.16,"1,484",$109.16,8/17/2014,9/29/2014
"1,780",2012,3,3,1,Attached,"$161,990.00",$91.01,"$162,200.00",$91.12,"1,780",$91.12,2/17/2012,6/21/2012
"1,826",2012,3,2,1,Attached,"$164,870.00",$90.29,"$162,240.00",$88.85,"1,826",$88.85,8/2/2012,3/20/2013
"1,780",2010,3,3,1,Attached,"$164,010.00",$92.14,"$162,300.00",$91.18,"1,780",$91.18,2/3/2010,5/27/2010
"1,780",2010,3,3,1,Attached,"$165,965.00",$93.24,"$162,450.00",$91.26,"1,780",$91.26,10/21/2010,1/28/2011
"1,713",2011,3,3,1,Attached,"$166,875.00",$97.42,"$162,490.00",$94.86,"1,713",$94.86,3/3/2011,7/14/2011
"1,519",1996,3,2,1,Detached,"$162,500.00",$106.98,"$162,500.00",$106.98,"1,519",$106.98,11/14/2002,1/21/2003
"1,442",1996,3,2,0,Detached,"$169,900.00",$117.82,"$162,500.00",$112.69,"1,442",$112.69,4/22/2003,9/11/2003
"1,357",1996,3,2,1,Detached,"$159,900.00",$117.83,"$162,500.00",$119.75,"1,357",$119.75,9/20/2004,10/28/2004
"1,570",2005,2,2,1,Attached,"$162,500.00",$103.50,"$162,500.00",$103.50,"1,570",$103.50,5/14/2010,9/30/2010
"1,486",1996,3,2,1,Detached,"$162,900.00",$109.62,"$162,900.00",$109.62,"1,486",$109.62,8/1/2003,11/16/2003
"1,560",2008,2,2,1,Attached,"$168,000.00",$107.69,"$163,000.00",$104.49,"1,560",$104.49,12/7/2013,2/7/2014
"1,750",2012,3,3,1,Attached,"$166,678.00",$95.24,"$163,000.00",$93.14,"1,750",$93.14,5/26/2012,8/31/2012
"1,378",2008,2,2,1,Attached,"$191,178.00",$138.74,"$163,000.00",$118.29,"1,378",$118.29,10/11/2008,11/14/2008
"1,725",2009,3,3,1,Attached,"$169,000.00",$97.97,"$163,000.00",$94.49,"1,725",$94.49,10/15/2012,3/1/2013
"1,646",2013,3,3,1,Attached,"$162,310.00",$98.61,"$163,085.00",$99.08,"1,646",$99.08,8/19/2012,6/18/2013
"1,700",2006,3,2,1,Attached,"$158,100.00",$93.00,"$163,100.00",$95.94,"1,700",$95.94,3/12/2010,4/29/2010
"1,780",2011,3,3,1,Attached,"$160,965.00",$90.43,"$163,350.00",$91.77,"1,780",$91.77,2/11/2011,4/21/2011
